model,inline_local_index,valid_voxels,truth_voxels,predicted_voxels,tp,fp,fn,precision,recall,dice,iou,tolerant_precision_3px,tolerant_recall_3px,tolerant_dice_3px
unet,164,5654,903,319,139,180,764,0.43573667711598746,0.1539313399778516,0.22749590834697217,0.1283471837488458,0.7398119122257053,0.2059800664451827,0.3222410641531041
unet,165,4147,653,245,125,120,528,0.5102040816326531,0.19142419601837674,0.27839643652561247,0.16170763260025872,0.8163265306122449,0.3108728943338438,0.45027310283638783
unet,166,4872,838,271,141,130,697,0.5202952029520295,0.16825775656324582,0.25428313796212804,0.14566115702479338,0.8265682656826568,0.2350835322195704,0.3660570968772164
unet,167,4755,823,248,151,97,672,0.6088709677419355,0.18347509113001215,0.2819794584500467,0.1641304347826087,0.9153225806451613,0.22114216281895505,0.3562211961699798
unet,168,13734,2328,4283,905,3378,1423,0.21130049031053,0.38874570446735396,0.273786114052337,0.1586049772169646,0.6191921550315199,0.5150343642611683,0.5623307734349805
unet,169,4424,765,204,116,88,649,0.5686274509803921,0.15163398692810456,0.239422084623323,0.13599062133645956,0.9215686274509803,0.23006535947712417,0.36820903162627133
unet,170,3831,633,259,132,127,501,0.5096525096525096,0.20853080568720378,0.29596412556053814,0.1736842105263158,0.918918918918919,0.27330173775671407,0.4213014360921104
unet,171,4763,908,266,148,118,760,0.556390977443609,0.16299559471365638,0.252129471890971,0.1442495126705653,0.8759398496240601,0.1905286343612335,0.3129799442507629
unet,172,5577,1141,296,128,168,1013,0.43243243243243246,0.11218229623137599,0.1781489213639527,0.09778456837280367,0.7736486486486487,0.15600350569675722,0.25964959216757916
unet,173,3876,682,251,82,169,600,0.32669322709163345,0.12023460410557185,0.1757770632368703,0.0963572267920094,0.7211155378486056,0.2155425219941349,0.3318843200967949
unet,174,3608,622,379,92,287,530,0.24274406332453827,0.14790996784565916,0.1838161838161838,0.10121012101210121,0.5778364116094987,0.27009646302250806,0.36812246735704646
unet,175,4008,664,394,125,269,539,0.31725888324873097,0.18825301204819278,0.23629489603024575,0.1339764201500536,0.6040609137055838,0.21234939759036145,0.31423407901266937
unet,176,15193,2649,5159,888,4271,1761,0.17212638108160497,0.3352208380520951,0.22745901639344263,0.1283236994219653,0.5557278542353169,0.5137787844469611,0.5339306388675159
unet,177,2455,397,414,112,302,285,0.27053140096618356,0.28211586901763225,0.2762022194821208,0.16022889842632332,0.5628019323671497,0.4080604534005038,0.4730994115398354
unet,178,3256,543,467,108,359,435,0.23126338329764454,0.19889502762430938,0.21386138613861386,0.1197339246119734,0.5460385438972163,0.3333333333333333,0.4139610389610389
unet,179,3072,516,426,96,330,420,0.22535211267605634,0.18604651162790697,0.20382165605095542,0.11347517730496454,0.5328638497652582,0.3875968992248062,0.4487673724373802
unet,180,4414,812,508,120,388,692,0.23622047244094488,0.1477832512315271,0.18181818181818182,0.1,0.5413385826771654,0.3078817733990148,0.3925206965458179
unet,181,3413,535,401,100,301,435,0.24937655860349128,0.18691588785046728,0.21367521367521367,0.11961722488038277,0.5760598503740648,0.34579439252336447,0.4321686807908176
unet,182,3222,459,474,122,352,337,0.25738396624472576,0.2657952069716776,0.2615219721329046,0.1504315659679408,0.5717299578059072,0.4226579520697168,0.4860200143289653
unet,183,3562,563,505,138,367,425,0.2732673267326733,0.24511545293072823,0.25842696629213485,0.14838709677419354,0.6316831683168317,0.4937833037300178,0.5542850178288493
unet,184,14252,2422,4997,1108,3889,1314,0.22173303982389433,0.45747316267547483,0.29869254616525137,0.17556647124069086,0.5849509705823495,0.662262592898431,0.6212106055280087
unet,185,3537,568,434,113,321,455,0.26036866359447003,0.198943661971831,0.22554890219560877,0.12710911136107986,0.6267281105990783,0.5123239436619719,0.5637807614231276
unet,186,3480,592,316,106,210,486,0.33544303797468356,0.17905405405405406,0.23348017621145375,0.13216957605985039,0.6487341772151899,0.5016891891891891,0.5658141739308217
unet,187,3464,588,180,45,135,543,0.25,0.07653061224489796,0.1171875,0.06224066390041494,0.65,0.46258503401360546,0.5405074900642006
unet,188,4980,882,104,23,81,859,0.22115384615384615,0.026077097505668934,0.04665314401622718,0.023883696780893044,0.5769230769230769,0.2777777777777778,0.375
unet,189,3335,580,68,12,56,568,0.17647058823529413,0.020689655172413793,0.037037037037037035,0.018867924528301886,0.45588235294117646,0.2517241379310345,0.3243514404471836
unet,190,3332,580,59,10,49,570,0.1694915254237288,0.017241379310344827,0.03129890453834116,0.01589825119236884,0.3898305084745763,0.17413793103448275,0.24073786206539194
unet,191,3148,547,0,0,0,547,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unet,192,9299,1564,2450,398,2052,1166,0.16244897959183674,0.2544757033248082,0.1983059292476333,0.11006637168141593,0.5310204081632653,0.38107416879795397,0.44372188096930326
unet,193,2749,509,0,0,0,509,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unet,194,2760,509,0,0,0,509,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unet,195,3236,629,0,0,0,629,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unet,196,4778,915,0,0,0,915,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unet,197,3493,651,0,0,0,651,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unet,198,3456,650,6,4,2,646,0.6666666666666666,0.006153846153846154,0.012195121951219513,0.006134969325153374,1.0,0.09538461538461539,0.17415730337078653
unet,199,2997,561,13,11,2,550,0.8461538461538461,0.0196078431372549,0.03832752613240418,0.019538188277087035,1.0,0.1836007130124777,0.31024096385542166
unet,200,12480,2047,3764,769,2995,1278,0.2043039319872476,0.37567171470444555,0.2646704525899157,0.15251884172947244,0.5802337938363443,0.5202735710796287,0.5486202411800586
unet,201,2651,498,4,4,0,494,1.0,0.008032128514056224,0.01593625498007968,0.008032128514056224,1.0,0.08032128514056225,0.1486988847583643
unet,202,2655,437,7,7,0,430,1.0,0.016018306636155607,0.03153153153153153,0.016018306636155607,1.0,0.19679633867276888,0.32887189292543023
unet,203,2649,433,7,7,0,426,1.0,0.016166281755196306,0.031818181818181815,0.016166281755196306,1.0,0.16166281755196305,0.2783300198807157
unet,204,4719,719,29,14,15,705,0.4827586206896552,0.019471488178025034,0.0374331550802139,0.01907356948228883,0.7241379310344828,0.16828929068150209,0.2731083404987102
unet,205,2683,420,28,13,15,407,0.4642857142857143,0.030952380952380953,0.05803571428571429,0.029885057471264367,0.75,0.22142857142857142,0.34191176470588236
unet,206,2694,405,31,17,14,388,0.5483870967741935,0.04197530864197531,0.0779816513761468,0.0405727923627685,0.7741935483870968,0.22469135802469137,0.3482975839247269
unet,207,722,78,0,0,0,78,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unet,208,19568,2991,5469,1064,4405,1927,0.19455110623514354,0.3557338682714811,0.2515366430260047,0.14386154678204435,0.5922472115560432,0.649949849548646,0.6197583267571655
unet,209,655,67,0,0,0,67,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unet,210,590,58,0,0,0,58,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unet,211,622,62,0,0,0,62,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unet,212,4420,654,70,51,19,603,0.7285714285714285,0.0779816513761468,0.1408839779005525,0.07578008915304606,0.8857142857142857,0.24617737003058104,0.3852715272685167
unet,216,13373,2062,4086,816,3270,1246,0.19970631424375918,0.3957322987390883,0.2654521795705921,0.15303825956489123,0.5971610376896721,0.5902036857419981,0.5936619784480958
unet,220,4508,664,25,24,1,640,0.96,0.03614457831325301,0.06966618287373004,0.03609022556390978,1.0,0.26957831325301207,0.4246737841043891
unet,222,1782,256,22,21,1,235,0.9545454545454546,0.08203125,0.1510791366906475,0.08171206225680934,1.0,0.21484375,0.3536977491961415
unet,223,1598,226,10,8,2,218,0.8,0.035398230088495575,0.06779661016949153,0.03508771929824561,1.0,0.17256637168141592,0.2943396226415094
unet,224,13662,2084,5060,936,4124,1148,0.18498023715415018,0.4491362763915547,0.2620380739081747,0.15077319587628865,0.5715415019762846,0.6530710172744721,0.6095923146998341
unet,225,1095,143,0,0,0,143,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unet,226,1044,134,0,0,0,134,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unet,227,1043,133,0,0,0,133,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unet,228,3258,458,13,0,13,458,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unet,229,928,116,0,0,0,116,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unet,230,943,117,0,0,0,117,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unet,231,927,115,0,0,0,115,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unet,232,13461,2051,5007,834,4173,1217,0.1665668064709407,0.4066309117503657,0.23632757155001416,0.1339974293059126,0.5342520471340124,0.6294490492442711,0.5779567350617909
unet,233,976,122,0,0,0,122,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unet,234,942,116,0,0,0,116,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unet,235,993,125,0,0,0,125,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unet,236,3162,446,0,0,0,446,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unet,237,927,115,0,0,0,115,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unet,240,12011,1850,4715,858,3857,992,0.18197242841993638,0.46378378378378377,0.2613861386138614,0.15034168564920272,0.5737009544008483,0.6594594594594595,0.6135982261970613
unet,244,1464,204,0,0,0,204,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unet,248,11420,1746,5452,923,4529,823,0.16929567131327952,0.5286368843069874,0.2564601278132815,0.14709163346613546,0.5630961115187088,0.7514318442153494,0.6437723103617256
unet,249,842,100,0,0,0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unet,250,828,100,0,0,0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unet,251,825,97,0,0,0,97,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unet,252,793,93,0,0,0,93,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unet,256,10176,1585,4355,788,3567,797,0.1809414466130884,0.4971608832807571,0.26531986531986534,0.1529503105590062,0.5795637198622273,0.8,0.6721704394141146
unet,264,9414,1462,4140,794,3346,668,0.19178743961352657,0.5430916552667578,0.2834701892181364,0.1651414309484193,0.5818840579710145,0.7790697674418605,0.6661920033680456
unet,272,9629,1495,4198,836,3362,659,0.1991424487851358,0.5591973244147157,0.2936940101879501,0.17212270949145564,0.5857551214864221,0.7906354515050167,0.6729467260753664
unet,280,9499,1477,4089,856,3233,621,0.20934213744191735,0.5795531482735274,0.3075817463169242,0.18174097664543523,0.5959892394228418,0.7752200406228842,0.6738910086442386
unet,287,756,84,54,0,54,84,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unet,288,9874,1515,3485,709,2776,806,0.20344332855093256,0.467986798679868,0.2836,0.1652295502213936,0.624390243902439,0.7498349834983499,0.6813870665417058
unet,290,724,80,74,11,63,69,0.14864864864864866,0.1375,0.14285714285714285,0.07692307692307693,0.5135135135135135,0.4,0.44970414201183434
unet,291,741,83,53,17,36,66,0.32075471698113206,0.20481927710843373,0.25,0.14285714285714285,0.6226415094339622,0.6265060240963856,0.6245677888989991
unet,292,741,83,34,6,28,77,0.17647058823529413,0.07228915662650602,0.10256410256410256,0.05405405405405406,0.6176470588235294,0.21686746987951808,0.32101910828025476
unet,293,792,92,39,12,27,80,0.3076923076923077,0.13043478260869565,0.183206106870229,0.10084033613445378,0.6153846153846154,0.6521739130434783,0.633245382585752
unet,294,792,92,58,26,32,66,0.4482758620689655,0.2826086956521739,0.3466666666666667,0.20967741935483872,0.7241379310344828,0.8913043478260869,0.7990719257540604
unet,295,909,111,66,41,25,70,0.6212121212121212,0.36936936936936937,0.4632768361581921,0.3014705882352941,0.8484848484848485,0.8828828828828829,0.8653421633554085
unet,296,9488,1458,3726,872,2854,586,0.23403113258185723,0.598079561042524,0.33641975308641975,0.20222634508348794,0.6374127750939346,0.8106995884773662,0.7136880914191926
unet,297,977,123,44,38,6,85,0.8636363636363636,0.3089430894308943,0.4550898203592814,0.29457364341085274,0.9318181818181818,0.8617886178861789,0.8954362830946739
unet,298,1027,131,58,33,25,98,0.5689655172413793,0.25190839694656486,0.3492063492063492,0.21153846153846154,0.6379310344827587,1.0,0.7789473684210527
unet,299,993,125,28,15,13,110,0.5357142857142857,0.12,0.19607843137254902,0.10869565217391304,0.7142857142857143,0.824,0.7652303120356612
unet,300,709,79,20,4,16,75,0.2,0.05063291139240506,0.08080808080808081,0.042105263157894736,0.75,0.6582278481012658,0.701123595505618
unet,302,1063,154,30,9,21,145,0.3,0.05844155844155844,0.09782608695652174,0.05142857142857143,0.5666666666666667,0.3181818181818182,0.4075342465753425
unet,303,860,116,19,3,16,113,0.15789473684210525,0.02586206896551724,0.044444444444444446,0.022727272727272728,0.5263157894736842,0.2413793103448276,0.3309692671394799
unet,304,9517,1448,3349,830,2519,618,0.24783517467900865,0.5732044198895028,0.34604961434229725,0.20922611545248299,0.6706479546133174,0.7810773480662984,0.7216625967854495
unet,305,1076,129,21,15,6,114,0.7142857142857143,0.11627906976744186,0.2,0.1111111111111111,1.0,0.29457364341085274,0.45508982035928147
unet,306,1097,127,60,33,27,94,0.55,0.25984251968503935,0.35294117647058826,0.21428571428571427,1.0,0.4015748031496063,0.5730337078651686
unet,307,1055,125,55,40,15,85,0.7272727272727273,0.32,0.4444444444444444,0.2857142857142857,1.0,0.392,0.5632183908045978
unet,308,1039,125,51,25,26,100,0.49019607843137253,0.2,0.2840909090909091,0.16556291390728478,1.0,0.376,0.5465116279069768
unet,309,1089,129,41,32,9,97,0.7804878048780488,0.24806201550387597,0.3764705882352941,0.2318840579710145,1.0,0.4108527131782946,0.5824175824175825
unet,310,1005,114,42,18,24,96,0.42857142857142855,0.15789473684210525,0.23076923076923078,0.13043478260869565,0.9285714285714286,0.38596491228070173,0.5452812202097235
unet,311,778,78,38,16,22,62,0.42105263157894735,0.20512820512820512,0.27586206896551724,0.16,1.0,0.5769230769230769,0.7317073170731707
unet,312,10432,1590,4134,895,3239,695,0.21649733913884858,0.5628930817610063,0.3127183787561146,0.18533857941602816,0.6260280599903242,0.7918238993710692,0.6992323511694568
unet,313,557,53,40,30,10,23,0.75,0.5660377358490566,0.6451612903225806,0.47619047619047616,1.0,1.0,1.0
unet,314,508,46,46,11,35,35,0.2391304347826087,0.2391304347826087,0.2391304347826087,0.13580246913580246,0.9347826086956522,1.0,0.9662921348314606
unet,315,542,52,31,0,31,52,0.0,0.0,0.0,0.0,0.5483870967741935,0.3269230769230769,0.4096385542168675
unet,320,9715,1511,3977,882,3095,629,0.22177520744279608,0.5837193911317009,0.32142857142857145,0.19148936170212766,0.6230827256726176,0.799470549305096,0.7003411369093477
unet,328,9730,1512,4049,882,3167,630,0.21783156334897505,0.5833333333333334,0.3172091350476533,0.1885018166274845,0.6441096567053594,0.8227513227513228,0.7225525519773834
unet,336,16472,2576,4590,1051,3539,1525,0.2289760348583878,0.4079968944099379,0.29332961205693553,0.17187244480784955,0.6583877995642702,0.6653726708074534,0.6618618072197094
unet,340,1012,130,0,0,0,130,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unet,341,1062,138,11,6,5,132,0.5454545454545454,0.043478260869565216,0.08053691275167785,0.04195804195804196,1.0,0.32608695652173914,0.4918032786885246
unet,342,978,124,33,15,18,109,0.45454545454545453,0.12096774193548387,0.1910828025477707,0.1056338028169014,1.0,0.47580645161290325,0.644808743169399
unet,343,779,93,31,14,17,79,0.45161290322580644,0.15053763440860216,0.22580645161290322,0.12727272727272726,1.0,0.5698924731182796,0.7260273972602741
unet,344,10541,1609,4044,940,3104,669,0.2324431256181998,0.584213797389683,0.33256677870157436,0.19944833439422874,0.6357566765578635,0.781230577998757,0.7010261444437322
unet,345,877,107,23,10,13,97,0.43478260869565216,0.09345794392523364,0.15384615384615385,0.08333333333333333,0.8695652173913043,0.4485981308411215,0.591861898890259
unet,346,1802,236,140,7,133,229,0.05,0.029661016949152543,0.03723404255319149,0.018970189701897018,0.5571428571428572,0.7161016949152542,0.6266996291718171
unet,347,1784,233,185,36,149,197,0.1945945945945946,0.15450643776824036,0.1722488038277512,0.09424083769633508,0.6972972972972973,0.5493562231759657,0.6145486350187022
unet,348,1934,269,305,46,259,223,0.15081967213114755,0.17100371747211895,0.1602787456445993,0.08712121212121213,0.5704918032786885,0.6245353159851301,0.5962915366256656
unet,349,2277,345,449,75,374,270,0.16703786191536749,0.21739130434782608,0.1889168765743073,0.1043115438108484,0.6013363028953229,0.5478260869565217,0.573335355680267
unet,350,2150,388,555,118,437,270,0.2126126126126126,0.30412371134020616,0.25026511134676566,0.14303030303030304,0.609009009009009,0.5154639175257731,0.5583454473371217
unet,351,1528,208,542,115,427,93,0.21217712177121772,0.5528846153846154,0.30666666666666664,0.18110236220472442,0.5295202952029521,0.8317307692307693,0.6470787556528653
unet,352,11437,1801,4135,1194,2941,607,0.2887545344619105,0.6629650194336479,0.4022911051212938,0.25179249261914805,0.7107617896009674,0.8067740144364242,0.7557306269529844
